HOG,OG,Gene Tree Parent Clade,Bdistachyon_pep,EM_A_pep,EM_B_pep,TaCS_A_pep_longest,TaCS_B_pep_longest,TaCS_D_pep_longest,barley,emmer,wheat,barley_rates,wheat_rates,emmer_rates,barley/emmer,barley/wheat,emmer/wheat
N1.HOG0000159,OG0000012,n0,,,,,,,"HORVU.MOREX.r2.6HG0502630.1, HORVU.MOREX.r2.3HG0247600.1, HORVU.MOREX.r2.4HG0313640.1, HORVU.MOREX.r2.UnG0627000.1, HORVU.MOREX.r2.5HG0390590.1, HORVU.MOREX.r2.7HG0574000.1, HORVU.MOREX.r2.1HG0030090.1, HORVU.MOREX.r2.6HG0490070.1, HORVU.MOREX.r2.2HG0116020.1, HORVU.MOREX.r2.6HG0466300.1, HORVU.MOREX.r2.UnG0624660.1, HORVU.MOREX.r2.2HG0096110.1, HORVU.MOREX.r2.5HG0361700.1, HORVU.MOREX.r2.2HG0101510.1, HORVU.MOREX.r2.3HG0212820.1, HORVU.MOREX.r2.3HG0235820.1, HORVU.MOREX.r2.7HG0589590.1, HORVU.MOREX.r2.1HG0015490.1, HORVU.MOREX.r2.7HG0597990.1, HORVU.MOREX.r2.4HG0293170.1, HORVU.MOREX.r2.5HG0431110.1, HORVU.MOREX.r2.7HG0568870.1, HORVU.MOREX.r2.2HG0140280.1, HORVU.MOREX.r2.7HG0594820.1, HORVU.MOREX.r2.7HG0572760.1, HORVU.MOREX.r2.6HG0510200.1, HORVU.MOREX.r2.5HG0364920.1, HORVU.MOREX.r2.1HG0063780.1, HORVU.MOREX.r2.7HG0595650.1, HORVU.MOREX.r2.3HG0195010.1, HORVU.MOREX.r2.4HG0303700.1, HORVU.MOREX.r2.6HG0483300.1, HORVU.MOREX.r2.6HG0490310.1, HORVU.MOREX.r2.5HG0394500.1, HORVU.MOREX.r2.3HG0247210.1, HORVU.MOREX.r2.1HG0052420.1, HORVU.MOREX.r2.2HG0111270.1, HORVU.MOREX.r2.4HG0319500.1, HORVU.MOREX.r2.5HG0354160.1, HORVU.MOREX.r2.7HG0537040.1, HORVU.MOREX.r2.6HG0488920.1, HORVU.MOREX.r2.3HG0233640.1, HORVU.MOREX.r2.4HG0285720.1, HORVU.MOREX.r2.4HG0312070.1, HORVU.MOREX.r2.3HG0209480.1, HORVU.MOREX.r2.2HG0123660.1, HORVU.MOREX.r2.1HG0032740.1, HORVU.MOREX.r2.3HG0252700.1, HORVU.MOREX.r2.UnG0630140.1, HORVU.MOREX.r2.UnG0629950.1, HORVU.MOREX.r2.2HG0144080.1, HORVU.MOREX.r2.6HG0500590.1, HORVU.MOREX.r2.6HG0482480.1, HORVU.MOREX.r2.3HG0244240.1, HORVU.MOREX.r2.3HG0216890.1, HORVU.MOREX.r2.1HG0037090.1, HORVU.MOREX.r2.4HG0317380.1, HORVU.MOREX.r2.6HG0491010.1, HORVU.MOREX.r2.2HG0127440.1, HORVU.MOREX.r2.1HG0037720.1, HORVU.MOREX.r2.4HG0325580.1, HORVU.MOREX.r2.7HG0590500.1, HORVU.MOREX.r2.5HG0400590.1, HORVU.MOREX.r2.3HG0230050.1, HORVU.MOREX.r2.6HG0526040.1, HORVU.MOREX.r2.7HG0569980.1, HORVU.MOREX.r2.3HG0223780.1, HORVU.MOREX.r2.3HG0246210.1, HORVU.MOREX.r2.7HG0618710.1, HORVU.MOREX.r2.1HG0039040.1, HORVU.MOREX.r2.1HG0047800.1, HORVU.MOREX.r2.4HG0326450.1, HORVU.MOREX.r2.2HG0140310.1, HORVU.MOREX.r2.6HG0509950.1, HORVU.MOREX.r2.3HG0269790.1, HORVU.MOREX.r2.3HG0218680.1, HORVU.MOREX.r2.3HG0217540.1, HORVU.MOREX.r2.6HG0482970.1, HORVU.MOREX.r2.2HG0133350.1, HORVU.MOREX.r2.3HG0219940.1, HORVU.MOREX.r2.1HG0020130.1, HORVU.MOREX.r2.5HG0425130.1, HORVU.MOREX.r2.5HG0381740.1, HORVU.MOREX.r2.2HG0135560.1, HORVU.MOREX.r2.2HG0146140.1, HORVU.MOREX.r2.4HG0341170.1, HORVU.MOREX.r2.2HG0114360.1, HORVU.MOREX.r2.3HG0214880.1, HORVU.MOREX.r2.4HG0333920.1, HORVU.MOREX.r2.1HG0018990.1, HORVU.MOREX.r2.7HG0595580.1, HORVU.MOREX.r2.5HG0360400.1, HORVU.MOREX.r2.5HG0372900.1",,,0.6549707602339181,,,,,
N1.HOG0000160,OG0000013,n4,,TRIDC7AG020010.1,,,TraesCS1B02G052000,,HORVU.MOREX.r2.1HG0071980.1,TRIDC7AG020010.1,TraesCS1B02G052000,0.368421052631579,0.33333333333333337,0.95,0.38781163434903054,1.1052631578947367,2.8499999999999996
N1.HOG0000161,OG0000013,n7,,,,"TraesCS6A02G172300, TraesCS7A02G545500, TraesCS1A02G212500, TraesCS2A02G088700, TraesCS1A02G313000, TraesCS1A02G422000, TraesCS5A02G260200, TraesCS1A02G086400, TraesCS4A02G195100, TraesCS5A02G439500, TraesCS4A02G133000, TraesCS4A02G392900, TraesCS4A02G301000, TraesCS2A02G037500, TraesCS5A02G474800, TraesCS6A02G075900, TraesCS7A02G009000, TraesCS5A02G269400, TraesCS4A02G004200, TraesCS5A02G098100, TraesCS4A02G471800, TraesCS7A02G086500","TraesCS1B02G121900, TraesCS6B02G463300, TraesCS6B02G303700, TraesCS6B02G195900, TraesCS7B02G077400, TraesCS5B02G417600, TraesCS3B02G447900, TraesCS1B02G105600, TraesCS4B02G149100, TraesCS5B02G070100, TraesCS1B02G228700, TraesCS1B02G343200, TraesCS4B02G160900, TraesCS7B02G264500, TraesCS6B02G031400, TraesCS3B02G398800, TraesCS2B02G382400, TraesCS1B02G250200, TraesCS3B02G361300, TraesCS5B02G219200, TraesCS1B02G451400","TraesCS3D02G384900, TraesCS2D02G283700, TraesCS6D02G339000, TraesCS1D02G346300, TraesCS6D02G216800, TraesCS7D02G025900, TraesCS1D02G313500, TraesCS3D02G010200, TraesCS3D02G111800, TraesCS6D02G242800",HORVU.MOREX.r2.6HG0520820.1,,"TraesCS6A02G172300, TraesCS7A02G545500, TraesCS1A02G212500, TraesCS2A02G088700, TraesCS1A02G313000, TraesCS1A02G422000, TraesCS5A02G260200, TraesCS1A02G086400, TraesCS4A02G195100, TraesCS5A02G439500, TraesCS4A02G133000, TraesCS4A02G392900, TraesCS4A02G301000, TraesCS2A02G037500, TraesCS5A02G474800, TraesCS6A02G075900, TraesCS7A02G009000, TraesCS5A02G269400, TraesCS4A02G004200, TraesCS5A02G098100, TraesCS4A02G471800, TraesCS7A02G086500, TraesCS1B02G121900, TraesCS6B02G463300, TraesCS6B02G303700, TraesCS6B02G195900, TraesCS7B02G077400, TraesCS5B02G417600, TraesCS3B02G447900, TraesCS1B02G105600, TraesCS4B02G149100, TraesCS5B02G070100, TraesCS1B02G228700, TraesCS1B02G343200, TraesCS4B02G160900, TraesCS7B02G264500, TraesCS6B02G031400, TraesCS3B02G398800, TraesCS2B02G382400, TraesCS1B02G250200, TraesCS3B02G361300, TraesCS5B02G219200, TraesCS1B02G451400, TraesCS3D02G384900, TraesCS2D02G283700, TraesCS6D02G339000, TraesCS1D02G346300, TraesCS6D02G216800, TraesCS7D02G025900, TraesCS1D02G313500, TraesCS3D02G010200, TraesCS3D02G111800, TraesCS6D02G242800",0.7894736842105263,0.6469135802469135,,,1.2203696263559665,
N1.HOG0000162,OG0000013,n60,,,,,TraesCS5B02G508400,TraesCS7D02G028600,"HORVU.MOREX.r2.4HG0291300.1, HORVU.MOREX.r2.1HG0075500.1, HORVU.MOREX.r2.5HG0418540.1, HORVU.MOREX.r2.6HG0458230.1, HORVU.MOREX.r2.5HG0364530.1, HORVU.MOREX.r2.5HG0385700.1, HORVU.MOREX.r2.3HG0196830.1, HORVU.MOREX.r2.5HG0426220.1, HORVU.MOREX.r2.7HG0563950.1, HORVU.MOREX.r2.1HG0053080.1, HORVU.MOREX.r2.1HG0052980.1, HORVU.MOREX.r2.5HG0428480.1, HORVU.MOREX.r2.7HG0559080.1, HORVU.MOREX.r2.7HG0530130.1, HORVU.MOREX.r2.5HG0399330.1, HORVU.MOREX.r2.7HG0586860.1, HORVU.MOREX.r2.5HG0407620.1, HORVU.MOREX.r2.4HG0279520.1, HORVU.MOREX.r2.1HG0025570.1, HORVU.MOREX.r2.3HG0248130.1, HORVU.MOREX.r2.7HG0546980.1, HORVU.MOREX.r2.4HG0336010.1, HORVU.MOREX.r2.7HG0560120.1, HORVU.MOREX.r2.3HG0204240.1, HORVU.MOREX.r2.6HG0523920.1, HORVU.MOREX.r2.4HG0306810.1, HORVU.MOREX.r2.6HG0473970.1, HORVU.MOREX.r2.6HG0453180.1, HORVU.MOREX.r2.3HG0254570.1, HORVU.MOREX.r2.6HG0461940.1",,"TraesCS5B02G508400, TraesCS7D02G028600",0.7894736842105263,,,,,
N1.HOG0000165,OG0000014,n25,,,,,,,"HORVU.MOREX.r2.6HG0499310.1, HORVU.MOREX.r2.1HG0042400.1, HORVU.MOREX.r2.3HG0268510.1",,,0.6842105263157895,,,,,
N1.HOG0000168,OG0000014,n41,,,,,TraesCS1B02G181900,TraesCS4D02G160100,HORVU.MOREX.r2.4HG0333500.1,,"TraesCS1B02G181900, TraesCS4D02G160100",0.6842105263157895,,,,,
N1.HOG0000191,OG0000017,n6,,,TRIDC2BG069810.1,TraesCS2A02G458000,"TraesCS2B02G480300, TraesCS2B02G480400",TraesCS2D02G458600,HORVU.MOREX.r2.2HG0162570.1,TRIDC2BG069810.1,"TraesCS2A02G458000, TraesCS2B02G480300, TraesCS2B02G480400, TraesCS2D02G458600",0.9473684210526316,,,,,
N1.HOG0000198,OG0000017,n60,,,TRIDC2BG069850.1,TraesCS2A02G458600,TraesCS2B02G480500,"TraesCS2D02G459000, TraesCS2D02G459100",HORVU.MOREX.r2.2HG0162520.1,TRIDC2BG069850.1,"TraesCS2A02G458600, TraesCS2B02G480500, TraesCS2D02G459000, TraesCS2D02G459100",0.9473684210526316,0.8666666666666667,0.95,0.9972299168975071,1.0931174089068827,1.096153846153846
N1.HOG0000204,OG0000018,n11,,,TRIDC1BG018300.1,"TraesCS4A02G350600, TraesCS7A02G040200",TraesCS4B02G048000,"TraesCS2D02G526400, TraesCS2D02G493300",HORVU.MOREX.r2.2HG0151820.1,TRIDC1BG018300.1,"TraesCS4A02G350600, TraesCS7A02G040200, TraesCS4B02G048000, TraesCS2D02G526400, TraesCS2D02G493300",0.736842105263158,0.5333333333333333,,,1.3815789473684212,
N1.HOG0000214,OG0000019,n62,,,,TraesCS2A02G380800,TraesCS2B02G398000,TraesCS2D02G377200,"HORVU.MOREX.r2.2HG0150550.1, HORVU.MOREX.r2.UnG0631560.1, HORVU.MOREX.r2.2HG0150600.1, HORVU.MOREX.r2.2HG0150610.1",,"TraesCS2A02G380800, TraesCS2B02G398000, TraesCS2D02G377200",0.5789473684210527,0.06666666666666665,,,8.684210526315791,
N1.HOG0000218,OG0000020,n18,,"TRIDC3AG001320.1, TRIDC1AG059960.1, TRIDC1AG001880.1, TRIDC1AG001950.1, TRIDC5AG056540.1","TRIDC3BG002360.1, TRIDC5BG078610.1, TRIDC2BG080670.1, TRIDC3BG063870.1, TRIDC5BG060630.1, TRIDC5BG060600.1, TRIDC0UG001800.1, TRIDC0UG021470.1, TRIDC3BG002320.1, TRIDC3BG002270.1, TRIDC3BG002390.1, TRIDC3BG004460.1, TRIDC3BG002540.1, TRIDC0UG003570.1, TRIDC3BG006850.1","TraesCS1A02G407000, TraesCS5A02G387000","TraesCS3B02G054700, TraesCS5B02G528300","TraesCS5D02G527500, TraesCS3D02G014100",HORVU.MOREX.r2.3HG0183650.1,"TRIDC3AG001320.1, TRIDC1AG059960.1, TRIDC1AG001880.1, TRIDC1AG001950.1, TRIDC5AG056540.1, TRIDC3BG002360.1, TRIDC5BG078610.1, TRIDC2BG080670.1, TRIDC3BG063870.1, TRIDC5BG060630.1, TRIDC5BG060600.1, TRIDC0UG001800.1, TRIDC0UG021470.1, TRIDC3BG002320.1, TRIDC3BG002270.1, TRIDC3BG002390.1, TRIDC3BG004460.1, TRIDC3BG002540.1, TRIDC0UG003570.1, TRIDC3BG006850.1","TraesCS1A02G407000, TraesCS5A02G387000, TraesCS3B02G054700, TraesCS5B02G528300, TraesCS5D02G527500, TraesCS3D02G014100",0.5263157894736843,0.19999999999999996,0.759375,0.6930907515702838,2.631578947368422,3.796875000000001
N1.HOG0000219,OG0000020,n46,,,TRIDC3BG010020.1,,,TraesCS3D02G064200,HORVU.MOREX.r2.3HG0190170.1,TRIDC3BG010020.1,TraesCS3D02G064200,0.9473684210526316,0.8,0.6,1.5789473684210529,1.1842105263157894,0.7499999999999999
N1.HOG0000220,OG0000020,n51,,,,,,"TraesCSU02G046500, TraesCSU02G156300, TraesCS3D02G014500","HORVU.MOREX.r2.3HG0181870.1, HORVU.MOREX.r2.3HG0181920.1, HORVU.MOREX.r2.3HG0183610.1, HORVU.MOREX.r2.3HG0181900.1",,"TraesCSU02G046500, TraesCSU02G156300, TraesCS3D02G014500",0.5526315789473684,0.33333333333333337,,,1.6578947368421049,
N1.HOG0000223,OG0000020,n63,,,,,,"TraesCSU02G042900, TraesCSU02G044200","HORVU.MOREX.r2.3HG0181880.1, HORVU.MOREX.r2.3HG0181910.1",,"TraesCSU02G042900, TraesCSU02G044200",0.42105263157894735,0.6666666666666667,,,0.6315789473684209,
N1.HOG0000229,OG0000022,n3,,,,TraesCS2A02G006800,,,"HORVU.MOREX.r2.2HG0079190.1, HORVU.MOREX.r2.2HG0079300.1",,TraesCS2A02G006800,0.6578947368421053,0.7333333333333334,,,0.8971291866028708,
N1.HOG0000230,OG0000022,n5,,"TRIDC5AG059500.1, TRIDC2AG000080.1",TRIDC2BG008080.1,"TraesCS2A02G003100, TraesCS5A02G410900, TraesCS2A02G007000",TraesCS2B02G018500,,HORVU.MOREX.r2.2HG0079320.1,"TRIDC5AG059500.1, TRIDC2AG000080.1, TRIDC2BG008080.1","TraesCS2A02G003100, TraesCS5A02G410900, TraesCS2A02G007000, TraesCS2B02G018500",0.7894736842105263,0.6444444444444445,0.30000000000000004,2.631578947368421,1.2250453720508165,0.4655172413793104
N1.HOG0000233,OG0000022,n25,,TRIDC2AG000220.1,"TRIDC4BG057280.1, TRIDC0UG005040.1","TraesCS2A02G003600, TraesCS2A02G006500, TraesCS2A02G003900","TraesCS2B02G018200, TraesCS4B02G341200","TraesCS2D02G004900, TraesCSU02G012800",HORVU.MOREX.r2.2HG0079170.1,"TRIDC2AG000220.1, TRIDC4BG057280.1, TRIDC0UG005040.1","TraesCS2A02G003600, TraesCS2A02G006500, TraesCS2A02G003900, TraesCS2B02G018200, TraesCS4B02G341200, TraesCS2D02G004900, TraesCSU02G012800",0.631578947368421,0.52,0.525,1.2030075187969924,1.214574898785425,1.0096153846153846
N1.HOG0000238,OG0000022,n63,,TRIDC2AG066910.1,TRIDC2BG072110.1,,TraesCS2B02G496700,,HORVU.MOREX.r2.2HG0164570.1,"TRIDC2AG066910.1, TRIDC2BG072110.1",TraesCS2B02G496700,0.3157894736842105,0.19999999999999996,0.5,0.631578947368421,1.5789473684210529,2.5000000000000004
N1.HOG0000239,OG0000022,n66,,,,,TraesCS2B02G497200,,"HORVU.MOREX.r2.2HG0164600.1, HORVU.MOREX.r2.2HG0164610.1",,TraesCS2B02G497200,0.4473684210526315,0.06666666666666665,,,6.710526315789474,
N1.HOG0000240,OG0000022,n68,,"TRIDC7AG009340.1, TRIDC4AG059650.1","TRIDC7BG075590.1, TRIDC7BG004800.1, TRIDC0UG023240.1, TRIDC0UG026190.1","TraesCS4A02G381600, TraesCS7A02G043300",,TraesCSU02G064400,HORVU.MOREX.r2.7HG0532250.1,"TRIDC7AG009340.1, TRIDC4AG059650.1, TRIDC7BG075590.1, TRIDC7BG004800.1, TRIDC0UG023240.1, TRIDC0UG026190.1","TraesCS4A02G381600, TraesCS7A02G043300, TraesCSU02G064400",0.5263157894736843,0.19999999999999996,0.65,0.8097165991902835,2.631578947368422,3.250000000000001
N1.HOG0000242,OG0000023,n16,,"TRIDC2AG078390.1, TRIDC2AG078400.1","TRIDC2BG086460.1, TRIDC2BG086450.1, TRIDC2BG086470.1","TraesCS2A02G587500, TraesCS2A02G587400, TraesCS2A02G587200","TraesCS2B02G596200, TraesCS2B02G595700, TraesCS2B02G596000, TraesCS2B02G595800, TraesCS2B02G596100","TraesCS2D02G566100, TraesCS2D02G566000, TraesCS2D02G565900","HORVU.MOREX.r2.2HG0173940.1, HORVU.MOREX.r2.2HG0173910.1","TRIDC2AG078390.1, TRIDC2AG078400.1, TRIDC2BG086460.1, TRIDC2BG086450.1, TRIDC2BG086470.1","TraesCS2A02G587500, TraesCS2A02G587400, TraesCS2A02G587200, TraesCS2B02G596200, TraesCS2B02G595700, TraesCS2B02G596000, TraesCS2B02G595800, TraesCS2B02G596100, TraesCS2D02G566100, TraesCS2D02G566000, TraesCS2D02G565900",0.8421052631578947,,,,,
N1.HOG0000243,OG0000023,n33,,"TRIDC4AG061340.1, TRIDC4AG061360.1, TRIDC4AG061300.1, TRIDC7AG008700.1, TRIDC7AG008690.1",TRIDC2BG087120.1,"TraesCS4A02G374200, TraesCS7A02G459600, TraesCS4A02G374300, TraesCS4A02G379900, TraesCS4A02G380000, TraesCS7A02G076300, TraesCS7A02G076200, TraesCS4A02G374500","TraesCS7B02G004700, TraesCS2B02G601800, TraesCS2B02G600600","TraesCS7D02G071400, TraesCS7D02G071800, TraesCS7D02G071500, TraesCS7D02G072000","HORVU.MOREX.r2.7HG0541790.1, HORVU.MOREX.r2.7HG0541780.1, HORVU.MOREX.r2.7HG0537150.1, HORVU.MOREX.r2.7HG0537090.1, HORVU.MOREX.r2.7HG0537120.1","TRIDC4AG061340.1, TRIDC4AG061360.1, TRIDC4AG061300.1, TRIDC7AG008700.1, TRIDC7AG008690.1, TRIDC2BG087120.1","TraesCS4A02G374200, TraesCS7A02G459600, TraesCS4A02G374300, TraesCS4A02G379900, TraesCS4A02G380000, TraesCS7A02G076300, TraesCS7A02G076200, TraesCS4A02G374500, TraesCS7B02G004700, TraesCS2B02G601800, TraesCS2B02G600600, TraesCS7D02G071400, TraesCS7D02G071800, TraesCS7D02G071500, TraesCS7D02G072000",0.9473684210526316,0.8666666666666667,0.87,1.088929219600726,1.0931174089068827,1.0038461538461538
N1.HOG0000246,OG0000023,n71,,,"TRIDC0UG025560.1, TRIDC2BG086510.1",,,"TraesCSU02G186300, TraesCSU02G038800","HORVU.MOREX.r2.1HG0018880.1, HORVU.MOREX.r2.1HG0020880.1","TRIDC0UG025560.1, TRIDC2BG086510.1","TraesCSU02G186300, TraesCSU02G038800",0.9473684210526316,,0.0,inf,,
N1.HOG0000250,OG0000025,n21,,,,,"TraesCS6B02G045100, TraesCS6B02G045000, TraesCS6B02G043000",TraesCS6D02G034400,"HORVU.MOREX.r2.6HG0451860.1, HORVU.MOREX.r2.6HG0451880.1",,"TraesCS6B02G045100, TraesCS6B02G045000, TraesCS6B02G043000, TraesCS6D02G034400",0.9473684210526316,0.5333333333333333,,,1.7763157894736843,
N1.HOG0000251,OG0000025,n27,,,,TraesCS6A02G031600,,TraesCS6D02G036000,HORVU.MOREX.r2.6HG0451890.1,,"TraesCS6A02G031600, TraesCS6D02G036000",0.9473684210526316,0.9333333333333333,,,1.0150375939849625,
N1.HOG0000255,OG0000025,n39,,,TRIDC6BG003200.1,TraesCS6A02G021800,,,"HORVU.MOREX.r2.6HG0450550.1, HORVU.MOREX.r2.6HG0450510.1",TRIDC6BG003200.1,TraesCS6A02G021800,0.8947368421052632,0.7333333333333334,0.85,1.0526315789473684,1.2200956937799041,1.159090909090909
N1.HOG0000259,OG0000025,n58,,,"TRIDC2BG015300.1, TRIDC2BG015330.1",TraesCS6A02G058000,"TraesCS6B02G027600, TraesCS6B02G076600, TraesCS2B02G629300","TraesCS6D02G023500, TraesCS6D02G023400","HORVU.MOREX.r2.6HG0450450.1, HORVU.MOREX.r2.2HG0156430.1","TRIDC2BG015300.1, TRIDC2BG015330.1","TraesCS6A02G058000, TraesCS6B02G027600, TraesCS6B02G076600, TraesCS2B02G629300, TraesCS6D02G023500, TraesCS6D02G023400",0.7894736842105263,0.6666666666666667,0.30000000000000004,2.631578947368421,1.1842105263157894,0.45
N1.HOG0000264,OG0000026,n21,,,,TraesCS2A02G538100,,,HORVU.MOREX.r2.2HG0173190.1,,TraesCS2A02G538100,0.8947368421052632,0.9333333333333333,,,0.9586466165413534,
N1.HOG0000265,OG0000026,n26,,TRIDC7AG067540.1,,TraesCS7A02G484800,TraesCS7B02G388600,TraesCS7D02G472300,HORVU.MOREX.r2.7HG0612790.1,TRIDC7AG067540.1,"TraesCS7A02G484800, TraesCS7B02G388600, TraesCS7D02G472300",0.8947368421052632,0.9333333333333333,,,0.9586466165413534,
N1.HOG0000267,OG0000026,n34,,TRIDC2AG068400.1,,TraesCS2A02G485100,TraesCS2B02G511600,"TraesCS2D02G485200, TraesCS2D02G485400","HORVU.MOREX.r2.2HG0166010.1, HORVU.MOREX.r2.2HG0165880.1",TRIDC2AG068400.1,"TraesCS2A02G485100, TraesCS2B02G511600, TraesCS2D02G485200, TraesCS2D02G485400",0.6842105263157895,0.1777777777777777,,,3.8486842105263177,
N1.HOG0000269,OG0000026,n45,,,TRIDC2BG081830.1,,TraesCS2B02G565100,TraesCS2D02G537100,HORVU.MOREX.r2.2HG0172930.1,TRIDC2BG081830.1,"TraesCS2B02G565100, TraesCS2D02G537100",0.26315789473684215,0.1333333333333333,0.65,0.40485829959514175,1.9736842105263166,4.875000000000001
N1.HOG0000270,OG0000026,n48,,,TRIDC6BG063800.1,,TraesCS2B02G512000,,HORVU.MOREX.r2.2HG0172910.1,TRIDC6BG063800.1,TraesCS2B02G512000,0.9473684210526316,0.6666666666666667,0.95,0.9972299168975071,1.4210526315789473,1.4249999999999998
N1.HOG0000275,OG0000027,n10,,TRIDC3AG061550.1,TRIDC3BG083090.1,"TraesCS4A02G483600, TraesCS3A02G435200",TraesCS3B02G575400,,HORVU.MOREX.r2.7HG0528980.1,"TRIDC3AG061550.1, TRIDC3BG083090.1","TraesCS4A02G483600, TraesCS3A02G435200, TraesCS3B02G575400",0.8947368421052632,0.1333333333333333,0.85,1.0526315789473684,6.710526315789475,6.375000000000001
N1.HOG0000276,OG0000027,n16,,,TRIDC2BG001820.1,,TraesCS2B02G008300,TraesCS2D02G017400,HORVU.MOREX.r2.2HG0080600.1,TRIDC2BG001820.1,"TraesCS2B02G008300, TraesCS2D02G017400",0.8947368421052632,,0.65,1.3765182186234817,,
N1.HOG0000280,OG0000027,n39,,TRIDC5AG002500.1,"TRIDC4BG007570.1, TRIDC5BG002290.1","TraesCS1A02G014900, TraesCS1A02G014500","TraesCS4B02G048400, TraesCS5B02G014600","TraesCS1D02G012800, TraesCS1D02G311500",HORVU.MOREX.r2.5HG0351530.1,"TRIDC5AG002500.1, TRIDC4BG007570.1, TRIDC5BG002290.1","TraesCS1A02G014900, TraesCS1A02G014500, TraesCS4B02G048400, TraesCS5B02G014600, TraesCS1D02G012800, TraesCS1D02G311500",0.5789473684210527,0.7,0.925,0.6258890469416785,0.8270676691729324,1.3214285714285716
N1.HOG0000286,OG0000027,n65,,TRIDC2AG071110.1,TRIDC2BG076950.1,TraesCS2A02G505200,TraesCS2B02G533400,TraesCS2D02G505900,HORVU.MOREX.r2.2HG0168960.1,"TRIDC2AG071110.1, TRIDC2BG076950.1","TraesCS2A02G505200, TraesCS2B02G533400, TraesCS2D02G505900",0.9473684210526316,0.06666666666666665,0.85,1.1145510835913313,14.210526315789478,12.750000000000002
N1.HOG0000295,OG0000029,n64,,,,,,"TraesCS5D02G285800, TraesCS6D02G034100, TraesCS6D02G099600, TraesCS6D02G054700",HORVU.MOREX.r2.2HG0177080.1,,"TraesCS5D02G285800, TraesCS6D02G034100, TraesCS6D02G099600, TraesCS6D02G054700",0.4736842105263158,0.4,,,1.1842105263157894,
N1.HOG0000300,OG0000030,n12,,,"TRIDC0UG014770.1, TRIDC5BG057400.1",,,,HORVU.MOREX.r2.5HG0420340.1,"TRIDC0UG014770.1, TRIDC5BG057400.1",,0.8947368421052632,,0.65,1.3765182186234817,,
N1.HOG0000301,OG0000030,n24,,,TRIDC5BG007850.1,"TraesCS7A02G013700, TraesCS4A02G482400, TraesCS7A02G086200, TraesCS5A02G043600",TraesCS5B02G047500,TraesCS5D02G052800,HORVU.MOREX.r2.5HG0356600.1,TRIDC5BG007850.1,"TraesCS7A02G013700, TraesCS4A02G482400, TraesCS7A02G086200, TraesCS5A02G043600, TraesCS5B02G047500, TraesCS5D02G052800",0.42105263157894735,0.4,0.19999999999999996,2.105263157894737,1.0526315789473684,0.4999999999999999
N1.HOG0000307,OG0000030,n52,,"TRIDC3AG074720.1, TRIDC7AG077940.1, TRIDC5AG067440.1","TRIDC1BG012770.1, TRIDC5BG054810.1, TRIDC7BG072230.1, TRIDC0UG025190.1, TRIDC0UG019740.1, TRIDC2BG001310.1, TRIDC5BG072730.1",TraesCS5A02G346700,"TraesCS1B02G090100, TraesCS7B02G463500, TraesCS7B02G463200",TraesCS5D02G484700,HORVU.MOREX.r2.5HG0436690.1,"TRIDC3AG074720.1, TRIDC7AG077940.1, TRIDC5AG067440.1, TRIDC1BG012770.1, TRIDC5BG054810.1, TRIDC7BG072230.1, TRIDC0UG025190.1, TRIDC0UG019740.1, TRIDC2BG001310.1, TRIDC5BG072730.1","TraesCS5A02G346700, TraesCS1B02G090100, TraesCS7B02G463500, TraesCS7B02G463200, TraesCS5D02G484700",0.4736842105263158,0.4666666666666667,0.4214285714285715,1.1239964317573594,1.0150375939849625,0.903061224489796
N1.HOG0000309,OG0000031,n9,,,,"TraesCS2A02G230800, TraesCS2A02G243700, TraesCS5A02G228700","TraesCS6B02G220400, TraesCS3B02G223700, TraesCS5B02G203500, TraesCS1B02G264800, TraesCS1B02G264100, TraesCS6B02G120800, TraesCS3B02G254300, TraesCS6B02G208800, TraesCS3B02G238900","TraesCS2D02G246300, TraesCSU02G251800, TraesCSU02G240300, TraesCSU02G244300, TraesCSU02G052100",HORVU.MOREX.r2.2HG0125330.1,,"TraesCS2A02G230800, TraesCS2A02G243700, TraesCS5A02G228700, TraesCS6B02G220400, TraesCS3B02G223700, TraesCS5B02G203500, TraesCS1B02G264800, TraesCS1B02G264100, TraesCS6B02G120800, TraesCS3B02G254300, TraesCS6B02G208800, TraesCS3B02G238900, TraesCS2D02G246300, TraesCSU02G251800, TraesCSU02G240300, TraesCSU02G244300, TraesCSU02G052100",0.8947368421052632,0.5523809523809524,,,1.6197822141560798,
